3D_L0215_161.jpg,0,1136.637177,2176.761416,1522.154964,Galaxaura
3D_L0215_161.jpg,0,86.02618577,2005.416481,670.326581,Galaxaura
3D_L0215_161.jpg,0,134.2159091,794.9398664,447.4491107,Past
3D_L0215_161.jpg,0,519.7336957,1297.799555,781.7653162,Antillo
3D_L0215_161.jpg,0,284.8087945,542.0044543,700.4451581,SeaRods
3D_L0215_161.jpg,0,178.2269533,1369.386483,434.2348585,Apalm
3D_L0215_161.jpg,0,1179.330534,2704,1417.267292,Galaxaura
3D_L0215_161.jpg,0,592.0182806,2434.522867,950.1937046,Gorgonia
3D_L0215_161.jpg,0,0,2183.073497,200.4767787,Galaxaura
3D_L0215_161.jpg,0,4.706027668,421.55902,194.4530632,Galaxaura
3D_L0215_161.jpg,0,1128.128953,1550.734967,1200.413538,Antillo
3D_L0215_161.jpg,0,658.2791502,1890.993318,1001.630929,Orb
3D_L0215_161.jpg,0,0,2626.479181,217.4548275,Galaxaura
3D_L0215_161.jpg,0,234.0601544,2347.773379,348.4524062,Fish
3D_L0215_161.jpg,0,520.0407839,2704,671.3337621,Antillo
3D_L0215_161.jpg,0,1206.394295,1620.554266,1313.406401,Orb
3D_L0215_161.jpg,0,837.3870309,1480.278498,1115.987515,Antillo
3D_L0215_161.jpg,0,1398.278072,1052.068259,1524,Gorgonia
3D_L0215_161.jpg,0,405.6485321,2561.878498,512.6606386,Galaxaura
3D_L0215_161.jpg,0,254.3555539,2536.038225,398.2683868,Galaxaura
3D_L0215_161.jpg,0,1287.575893,404.2156997,1444.40398,Antillo
3D_L0215_161.jpg,0,1189.788968,123.6641638,1414.883399,Antillo
3D_L0215_161.jpg,0,1427.798653,180.8819113,1508.980251,Gorgonia
3D_L0215_161.jpg,0,748.8252875,847.1918089,1451.784125,Galaxaura
3D_L0215_161.jpg,0,1234.06984,1179.423891,1366.912455,Past
3D_L0215_161.jpg,0,591.9972004,799.2027304,715.6146338,Galaxaura
3D_L0215_161.jpg,0,0,1666.697611,69.85192191,Galaxaura
3D_L0215_161.jpg,0,306.0165708,2360.693515,713.7695975,Galaxaura
3D_L0215_161.jpg,0,499.7453844,649.6982935,636.278072,Past
3D_L0215_202.jpg,0,137.6933068,1557.921433,446.9647005,Apalm
3D_L0215_202.jpg,0,372.4414731,1784.824573,715.874092,Galaxaura
3D_L0215_202.jpg,0,435.7862164,596.3335631,545.7079768,Gorgonia
3D_L0215_202.jpg,0,186.1334046,2314.519642,348.2214242,Orb
3D_L0215_202.jpg,0,996.5915468,2032.152901,1158.679566,Gorgonia
3D_L0215_202.jpg,0,804.6761919,743.5534114,1082.275214,Antillo
3D_L0215_202.jpg,0,527.0771699,1201.984838,677.9867054,Antillo
3D_L0215_202.jpg,0,23.72601392,2584.027304,167.6388469,Galaxaura
3D_L0215_202.jpg,0,619.6727452,1947.249147,813.4015587,Antillo
3D_L0215_202.jpg,0,101.2175393,1598.405461,246.9754086,Past
3D_L0215_202.jpg,0,473.9148759,2050.610239,597.5323093,Galaxaura
3D_L0215_202.jpg,0,824.4717766,2015.541297,968.3846096,Galaxaura
3D_L0215_202.jpg,0,1230.379767,1733.144027,1392.742963,Fish
3D_L0215_202.jpg,0,1435.178798,2213.034812,1521.895505,Orb
3D_L0215_202.jpg,0,1036.650953,932.0955631,1160.268387,Galaxaura
3D_L0215_202.jpg,0,1136.282915,1016.999317,1313.406401,Gorgonia
3D_L0215_202.jpg,0,719.3047064,981.9303754,811.5565224,Galaxaura
3D_L0215_202.jpg,0,689.7841253,754.9051195,793.1061592,Past
3D_L0215_202.jpg,0,514.7651332,540.8,793.1061592,Gorgonia
3D_L0215_202.jpg,0,591.9972004,825.0430034,686.0940527,Fish
3D_L0215_202.jpg,0,470.2248033,762.2880546,556.9415103,Past
3D_L0215_202.jpg,0,239.5952633,420.8273038,437.0141495,Apalm
3D_L0215_202.jpg,0,245.1303723,286.0887372,411.183641,Gorgonia
3D_L0215_202.jpg,0,1.585578087,1530.113311,213.7647548,Galaxaura
3D_L0215_202.jpg,0,831.8519219,909.9467577,1003.4403,Antillo
3D_L0215_202.jpg,0,617.8277088,1581.793857,913.03352,Antillo
3D_L0215_202.jpg,0,560.6315829,1321.545392,704.5444159,Past
3D_L0215_202.jpg,0,1226.689694,1269.864846,1520.050469,Past
3D_L0215_202.jpg,0,1199.01415,295.3174061,1473.924561,Apalm
3D_L0215_202.jpg,0,1294.956038,463.2791809,1524,Gorgonia
3D_L0215_202.jpg,0,914.8785563,291.6259386,1149.198169,Antillo
3D_L0215_202.jpg,0,1346.617055,1683.309215,1524,Galaxaura
3D_L0215_202.jpg,0,962.8495006,1830.967918,1361.377346,Antillo
3D_L0215_202.jpg,0,1222.999622,2159.508532,1521.895505,Past
3D_L0215_202.jpg,0,1193.479041,2698.462799,1507.135215,Apalm
3D_L0215_202.jpg,0,865.0625757,2432.677133,1180.823245,Past
3D_L0215_202.jpg,0,754.3603965,1958.323549,1025.580735,Fish
3D_L0215_202.jpg,0,606.7574909,2100.445051,750.6703238,Fish
3D_L0215_202.jpg,0,721.1497427,2465.900341,918.5686289,Antillo
3D_L0215_202.jpg,0,348.4524062,2264.715358,604.9124546,Antillo
3D_L0215_202.jpg,0,5.275650726,2150.279863,344.7623335,Ssid
3D_L0215_202.jpg,0,162.1037379,1751.601365,333.6921156,Antillo
3D_L0215_202.jpg,0,1.585578087,1709.149488,121.5129389,Galaxaura
3D_L0215_202.jpg,0,311.5516798,627.5494881,400.1134231,Gorgonia
3D_L0215_202.jpg,0,73.80145278,300.8546075,141.8083384,Gorgonia
3D_L0215_285.jpg,0,582.9695905,1921.312198,748.7837714,Galaxaura
3D_L0215_285.jpg,0,145.1456296,495.7022743,538.255654,Antillo
3D_L0215_285.jpg,0,89.25320905,303.7574087,286.7397616,Gorgonia
3D_L0215_285.jpg,0,0,406.2522398,100.4316932,Galaxaura
3D_L0215_285.jpg,0,1084.312958,549.7450034,1240.637072,Fish
3D_L0215_285.jpg,0,1002.162744,2430.059269,1112.084505,Antillo
3D_L0215_285.jpg,0,793.4977078,2051.760165,948.1334046,Galaxaura
3D_L0215_285.jpg,0,793.4977078,1874.723639,1069.233649,Galaxaura
3D_L0215_285.jpg,0,1249.952476,2254.886285,1524,Fish
3D_L0215_285.jpg,0,1283.487928,1893.359063,1415.766656,Galaxaura
3D_L0215_285.jpg,0,607.1896394,437.9324604,726.4268032,Gorgonia
3D_L0215_285.jpg,0,11.00382029,2417.014473,180.5441626,Galaxaura
3D_L0215_285.jpg,0,654.7284352,782.5911263,859.5274667,Fish
3D_L0215_285.jpg,0,1239.604949,893.3351536,1433.333762,Gorgonia
3D_L0215_285.jpg,0,1125.212697,1240.333106,1484.994779,Fish
3D_L0215_285.jpg,0,14.50083232,2704,186.08921,Fish
3D_L0215_285.jpg,0,551.4064013,359.9180887,623.3628178,Galaxaura
3D_L0215_285.jpg,0,918.5686289,695.8416382,1069.861607,Apalm
3D_L0215_285.jpg,0,837.3870309,933.9412969,1012.665481,Gorgonia
3D_L0215_285.jpg,0,1226.689694,2691.079863,1379.827709,Galaxaura
3D_L0215_285.jpg,0,964.6945369,2704,1165.803496,Antillo
3D_L0215_285.jpg,0,298.6364255,2704,590.152164,Galaxaura
3D_L0215_285.jpg,0,658.4185079,66.44641638,817.0916314,Galaxaura
3D_L0215_285.jpg,0,883.5129389,123.6641638,1044.031099,Gorgonia
3D_L0215_285.jpg,0,837.3870309,400.5242321,1012.665481,Antillo
3D_L0215_285.jpg,0,700.8543432,2648.627986,883.5129389,Antillo
3D_L0441_110.jpg,0,175.0189921,1149.89215,492.3652391,Past
3D_L0441_110.jpg,0,372.4378783,1890.031399,669.4887258,Ssid
3D_L0441_110.jpg,0,811.8159806,1280.939249,1324.476619,Galaxaura
3D_L0441_110.jpg,0,929.6388469,991.1590444,1457.319234,Gorgonia
3D_L0441_110.jpg,0,769.3801453,2006.312628,1062.481462,Antillo
3D_L0441_110.jpg,0,516.3507113,1565.182253,590.152164,Fish
3D_L0441_110.jpg,0,1068.016571,374.683959,1195.324077,Antillo
3D_L0441_110.jpg,0,1112.297442,2593.255973,1372.447564,Antillo
3D_L0441_110.jpg,0,1361.377346,1332.619795,1524,Antillo
3D_L0441_110.jpg,0,1400.123108,2386.533788,1524,Gorgonia
3D_L0441_110.jpg,0,643.6582173,1410.140614,750.6703238,Galaxaura
3D_L0441_110.jpg,0,525.5758929,2205.651877,608.6025272,Gorgonia
3D_L0441_110.jpg,0,1424.108581,2094.90785,1524,Ssid
3D_L0215_603.jpg,0,606.7574909,1234.795904,671.3337621,Gorgonia
3D_L0215_603.jpg,0,673.1787984,1210.801365,826.316813,Gorgonia
3D_L0215_603.jpg,0,418.5637863,2358.847782,641.813181,Galaxaura
3D_L0215_603.jpg,0,449.9294038,2011.849829,508.970566,Gorgonia
3D_L0215_603.jpg,0,846.6256635,2310.85365,1014.523969,Galaxaura
3D_L0215_603.jpg,0,811.5565224,1805.127645,1005.285336,Galaxaura
3D_L0215_603.jpg,0,876.1327936,1467.358362,1007.130372,Fish
3D_L0215_603.jpg,0,1049.566208,2277.635495,1230.379767,Galaxaura
3D_L0215_603.jpg,0,669.4887258,378.3754266,780.190905,Galaxaura
3D_L0215_603.jpg,0,222.9899364,978.2389078,328.1570067,Galaxaura
3D_L0215_603.jpg,0,252.5105176,1840.196587,433.3240769,SeaRods
3D_L0215_603.jpg,0,130.7381205,291.6259386,267.2708081,Gorgonia
3D_L0215_603.jpg,0,730.3749243,260.2484642,935.1739558,Antillo
